zenith,angle_of_incidence,shortwave_radiation_backwards_sfc,total_cloud_cover_sfc,relative_humidity_2_m_above_gnd,low_cloud_cover_low_cld_lay,medium_cloud_cover_mid_cld_lay,temperature_2_m_above_gnd,total_precipitation_sfc,high_cloud_cover_high_cld_lay,generated_power_kw
75.744383,60.273501,0,100,95,100,0,1.79,0,12,319.17873
20.706892,30.569552,848.17,0,16,0,0,31.77,0,0,2407.8272
56.105725,11.750513,362.23,75,70,74,75,-1.77,0,0,509.22694
22.935922,31.998646,927.38,0,19,0,0,31.04,0,0,2178.7681
53.910899,62.39945,380.92,0,50,0,0,23.56,0,0,1684.0058
71.849348,72.344081,102.35,0,78,0,0,14.68,0,0,1182.7783
37.339596,39.918019,873.09,0,34,0,0,23.74,0,0,1883.0614
50.775375,62.599766,429.87,0,51,0,0,21.64,0,0,1742.7967
56.703653,18.326542,217.16,100,76,100,100,3.97,0,0,2594.6142
76.753049,53.675977,55.18,0,92,0,0,6.57,0,0,1861.7097
44.106885,9.8933734,646.14,0,45,0,0,19.13,0,0,1694.5157
50.615493,62.407142,445,0,46,0,0,18.55,0,0,1807.7131
19.849746,25.912556,551.8,100,18,0,100,31.68,0,96,2151.1401
47.693327,52.975525,777.86,8.1,24,0,0,26.77,0,27,1218.5891
73.033465,42.376545,142.4,0,61,0,0,8.73,0,0,2150.4091
58.119887,46.315617,162.87,100,77,100,100,8.99,0.3,0,206.87611
54.276459,59.211036,214.49,100,49,0,100,15.48,0,65,468.02361
40.359674,7.7081308,758.28,0,20,0,0,24.14,0,0,2567.2183
40.653221,47.223269,601.64,61,51,0,61,8.65,0,72,2427.1861
88.688947,68.597545,0,100,95,100,0,5,0,0,488.56278
52.850159,23.761544,226.06,80,79,80,80,14.4,0.2,0,274.12361
50.280455,6.5834417,522.43,11,68,11,0,3.57,0,0,479.02023
22.831981,23.407965,871.31,28,11,0,28,31.47,0,14,1802.4222
26.358074,19.886971,849.95,5.1,48,0,0,18.37,0,17,1932.9677
27.876534,18.052884,845.5,0,29,0,0,25.89,0,0,2510.7549
54.378088,17.12141,387.15,45,51,0,45,6.84,0,0,503.07919
49.209757,51.982327,361.34,100,59,100,0,18.65,0,6,124.09974
69.155392,45.947799,18.69,100,87,100,100,1.46,0.1,28,810.41608
73.571323,89.784684,79.21,0,44,0,0,20.2,0,0,450.6825
79.939434,59.507561,207.37,100,70,100,64,1.83,0.2,0,366.52784
70.108186,73.572882,130.83,0,55,0,0,16.25,0,0,1182.3179
25.222884,29.23867,902.46,0,30,0,0,27.81,0,0,2050.7022
32.576141,40.629342,896.23,0,19,0,0,32.37,0,0,1807.9117
57.600596,67.155072,690.64,0,37,0,0,15.68,0,0,590.33556
53.486378,9.3433409,494.84,0,80,0,0,6.35,0,0,641.52067
64.51793,64.017428,380.03,81,32,81,77,24.68,0,0,233.65528
71.187432,37.312946,411.18,100,33,0,100,13.57,0,96,426.84467
55.824161,67.4313,612.32,10,21,0,10,28.29,0,0,168.88982
81.972659,56.664835,7.12,0,95,0,0,0.51,0,0,1339.9322
76.796237,48.045288,137.06,100,73,1,100,7.79,0,100,6.3768116
52.031733,21.415497,236.74,100,65,100,6,15.25,0,0,1007.2031
64.496629,58.740219,234.07,0,71,0,0,11.3,0,0,1936.7731
79.188889,68.225632,14.24,100,90,100,100,11.38,0.1,0,74.437834
41.027104,50.026838,586.51,0,28,0,0,27.56,0,0,2098.5694
62.578322,17.952533,375.58,2,68,2,0,8.16,0,0,2555.6055
61.40442,18.215367,328.41,100,63,100,38,3.76,0,0,760.83998
57.518469,14.692851,474.37,0,59,0,0,17.96,0,0,2596.7036
75.449552,69.971036,55.18,41,46,0,41,12.55,0,0,1294.2744
47.728989,25.081149,545.57,82,19,0,82,23.7,0,16,1824.7361
62.479376,63.910116,596.3,59,21,0,59,28.67,0,0,480.18018
44.401846,54.340529,641.69,100,21,0,100,27.39,0,0,1298.405
86.275116,88.334822,0,0,99,0,0,4.2,0,0,387.12615
23.233933,22.542595,872.2,0,32,0,0,28.6,0,0,2449.4839
64.47128,23.715326,462.8,0,27,0,0,14.32,0,0,2554.7255
75.071154,75.845126,414.74,0,32,0,0,16.18,0,0,18.146392
73.089398,46.348278,8.01,70,70,0,70,-2.79,0,0,1610.4259
39.525476,49.987014,559.81,10,46,10,10,22.84,0,0,2166.2443
92.857755,116.04729,0,100,94,100,0,8.47,0,0,18.737135
55.702249,43.981079,289.25,100,88,100,26,4.37,0,0,626.12122
57.7204,64.236813,644.36,10,8,0,10,33.55,0,0,537.54667
81.545926,88.101368,2.67,0,74,0,0,14.68,0,0,453.7975
32.175983,41.403839,898.01,0,19,0,0,31.34,0,0,1820.3531
30.219223,15.862082,829.48,0,25,0,0,24.55,0,0,2604.2594
60.908964,20.715871,302.6,7,78,7,3,3.69,0,14,529.23609
24.871435,31.897347,281.24,74,28,74,74,23.44,0.3,0,88.372778
32.30935,13.942157,835.71,0,41,0,0,16.18,0,0,2716.8042
68.878758,32.722744,260.77,1.2,55,0,0,7.96,0,4,2467.1889
20.951743,24.804115,884.66,0,21,0,0,30.92,0,0,2561.2911
76.71428,91.708517,106.8,100,39,100,10,17.57,0,0,0.64739583
32.308829,37.133987,711.11,0,49,0,0,19.68,0,0,2474.6871
33.62159,42.239759,488.61,10,23,0,10,27.38,0,0,1700.4146
30.15584,38.590059,728.91,0,27,0,0,30.63,0,0,2371.4087
66.011434,80.548316,550.91,0,40,0,0,19.75,0,0,53.168611
85.314944,71.336983,387.15,1.8,54,0,0,8.12,0,6,1.1058824
61.697399,65.159557,623,0.3,32,0,0,20.3,0,1,595.7528
76.888165,51.04726,306.16,100,62,100,0,10.85,0,29,49.615646
61.832247,21.285403,270.56,100,83,100,0,-1.26,0,0,1512.4509
62.253394,17.637551,380.03,0,38,0,0,10.78,0,0,2568.2777
70.805386,36.740076,154.86,100,74,100,100,7.58,0,100,117.92674
72.45936,52.988499,81.88,100,75,100,0,9.96,0,0,484.93113
76.689561,92.136356,357.78,0,29,0,0,22.39,0,0,0.006018519
85.708267,85.263251,0,0,47,0,0,10.07,0,0,517.47077
97.66811,97.227666,0,77,69,77,0,10.63,0,0,22.849242
70.98047,53.06082,70.31,100,93,100,0,4.52,0,9,262.74306
64.681594,27.917852,300.82,100,56,100,27,3.69,0,0,882.76925
44.328812,51.637869,802.78,0,18,0,0,31.97,0,0,1207.33
19.530162,26.236865,888.22,7.5,16,0,3,34.01,0,25,2314.6886
61.848506,75.046275,263.44,0,25,0,0,19.63,0,0,1212.8939
49.629762,24.365198,331.08,100,44,100,100,17.12,0,0,2447.7781
62.575838,74.20257,248.31,0,74,0,0,9.94,0,0,1259.4146
65.094769,22.643677,371.13,28.2,53,0,0,8.64,0,94,398.03472
76.186939,78.240064,254.54,100,27,100,10,22.08,0,12,28.103148
90.348656,69.598514,0,100,84,100,100,4.95,0.3,59,41.773781
69.252077,78.319796,481.49,73,18,0,73,30.54,0,11,92.023889
51.759529,62.935361,421.86,3.9,29,0,0,27.41,0,13,1636.2264
44.9221,14.458547,527.77,0,46,0,0,3.49,0,0,1031.5255
82.566728,87.451272,0.89,4,97,4,0,9.55,0,0,162.56417
39.340508,49.753945,608.76,0,50,0,0,19.71,0,0,2223.5293
83.971261,67.480154,0,100,92,100,100,9.2,0.2,33,225.22591
53.817406,48.767577,415.63,100,34,5,100,12.69,0,0,60.467734
58.558029,30.822731,243.86,44,79,44,0,2.22,0,0,1343.0145
43.131886,52.922965,811.68,0,21,0,0,32.59,0,0,1286.0027
67.099601,80.993794,501.07,10,22,0,10,27.9,0,0,104.04605
54.221197,22.128332,224.28,63,79,63,59,14.99,1.2,79,74.302778
30.866777,38.190337,716.45,0,23,0,0,31.18,0,0,2261.6714
39.082204,38.480582,752.94,100,49,100,0,19.25,0,10,1975.2604
69.220265,39.988368,210.93,0,69,0,0,8.67,0,0,2352.4367
63.263822,26.935843,350.66,0,56,0,0,12.19,0,0,2575.9782
59.743863,15.19911,423.64,0,44,0,0,2.45,0,0,2898.309
52.942677,49.358078,687.08,10,37,10,10,17.45,0,0,1833.8297
92.15597,71.426255,0,8,79,0,8,2.43,0,6,112.68126
36.378975,10.000219,808.12,0,39,0,0,14.56,0,0,2882.3406
36.267024,40.689813,886.44,0,40,0,0,16.97,0,0,2009.0583
23.161767,32.8461,306.16,33,45,33,10,14.54,0,0,1679.1956
22.752837,32.477663,936.28,0,14,0,0,32.84,0,0,2155.3536
17.740688,28.190543,926.49,0,20,0,0,27.47,0,0,2479.1953
84.21163,101.98378,0,100,94,100,0,4.45,0,0,93.939958
79.874441,75.835652,218.94,100,70,100,100,6.43,0.1,0,2.1630428
60.952537,17.781353,440.55,2.1,39,0,0,17.95,0,7,971.64265
49.761071,20.837058,599.86,100,48,100,0,17.57,0,0,1060.8742
60.416634,57.885678,285.69,20,70,0,20,13.18,0,0,1079.3241
33.33374,18.687534,740.48,1.8,26,0,0,28.89,0,6,2571.189
35.259818,32.160209,445.89,73,63,10,73,10.84,0,100,1976.1534
51.687524,15.383884,526.88,76,67,76,0,7.07,0,0,1964.5812
37.621165,9.5738652,766.29,11.7,37,0,4,18.52,0,39,2708.8561
72.034608,59.789172,609.65,0,33,0,0,9.8,0,0,998.95833
54.29228,11.67911,572.27,41,53,0,41,12.54,0,30,1084.4826
18.481994,27.585042,899.79,10,20,0,10,27.48,0,0,2424.7659
54.040738,48.620384,735.14,0,26,0,0,15.3,0,0,1544.4435
20.961982,29.327231,823.25,88,22,88,0,25.01,0,0,2563.0964
78.274656,54.252753,6.23,100,92,100,2,8.52,0.4,69,360.27927
49.5392,5.9998092,546.46,36,66,0,36,9.24,0,23,1715.4383
33.410341,42.310408,820.58,40,17,0,40,27.72,0,100,1764.0631
48.306257,29.201598,198.47,100,86,100,100,7.11,0.4,0,550.69889
91.823967,70.96773,0,37,63,0,37,3.83,0,30,174.91528
19.633013,26.518449,478.82,73,24,0,73,24.65,0.4,0,45.088889
69.607733,64.615865,508.19,0,27,0,0,20.29,0,0,240.92937
70.792141,73.093462,120.15,14.7,84,4,7,19.84,0,49,643.89694
82.910886,87.22249,0,0,94,0,0,8.32,0,0,423.013
76.195243,59.189113,486.83,100,59,14,100,8,0,0,188.75389
61.898913,17.288684,386.26,13,64,0,13,8.51,0,22,291.16097
74.754664,76.720764,377.36,10,32,10,10,20.52,0,0,30.536552
28.783358,37.932676,731.58,16,28,0,16,26.04,0.2,0,1014.6533
54.90284,59.058094,303.49,53,49,4,53,15.87,0,95,869.50861
57.113496,46.806198,354.22,10,55,10,0,3.92,0,0,997.45909
47.378035,53.163747,784.09,0,20,0,0,30.46,0,0,1065.6464
52.995988,59.632145,418.3,0.9,37,0,0,18.72,0,3,1923.5064
82.874387,59.711404,0,0,67,0,0,-0.97,0,0,445.91228
69.314371,38.778923,412.96,100,36,0,100,17.9,0,100,242.84537
29.981816,36.070403,748.49,0,47,0,0,15.26,0,0,2136.7809
34.335531,41.919182,890.89,0,21,0,0,26.75,0,0,1875.7806
65.578438,73.280381,187.79,100,48,0,100,14.35,0,100,397.51503
71.333784,38.458586,419.19,3.6,51,0,0,12.71,0,12,328.61528
44.298357,6.0066812,710.22,0,27,0,0,20.11,0,0,2714.9986
60.478747,17.333657,446.78,14,28,0,14,14.52,0,0,2537.5647
38.254492,30.831759,334.64,100,54,100,62,11.02,0,0,1455.0139
73.008168,89.27281,87.22,19,92,19,0,11.64,0,0,501.27389
74.235241,43.53144,89.89,100,73,100,0,8.12,0,0,682.44
21.262983,24.949988,922.93,0,37,0,0,13.86,0,0,2640.1774
80.054815,67.96355,12.46,50,94,50,20,10.89,0,16,204.56321
96.925067,98.861421,0,0,80,0,0,9.54,0,0,18.324837
75.897761,87.57589,34.71,100,93,100,0,8.12,0,0,589.25689
66.058689,26.816715,249.2,100,58,0,100,11.24,0,100,236.97234
64.556174,38.551183,87.22,100,79,100,0,10.97,0,17,1000.3217
50.591682,24.102886,505.52,13,65,13,0,18.9,0,8,419.63202
64.717972,63.271466,603.42,0,28,0,0,14.96,0,0,640.28904
51.733936,7.7975623,221.61,100,58,100,100,7.74,0,100,1484.1412
97.343012,82.093416,0,46,49,0,46,3.8,0,38,122.73136
52.024864,35.090207,694.2,39,22,0,39,24.05,0,0,914.48278
51.652338,35.052536,689.75,16.8,34,0,0,21.29,0,56,1312.5211
56.685921,49.516322,664.83,0,21,0,0,26.77,0,0,1247.4795
77.177015,59.213982,218.94,16,54,16,0,9.69,0,0,12.351344
68.152926,31.101613,262.55,0,63,0,0,7.98,0,0,2420.2828
31.996101,37.38306,661.27,0,37,0,0,28.41,0,0,2424.6072
47.222944,50.300942,790.32,0,16,0,0,29.2,0,0,1372.2514
46.481249,53.649031,736.92,10,26,10,10,25.76,0.1,0,955.55222
61.818001,75.286887,134.39,100,86,100,0,11.65,0,0,547.17656
71.52786,73.222911,102.35,79,86,79,0,4.74,0,0,364.30887
66.208866,80.673166,363.12,8,44,0,8,15.47,0,21,150.32073
63.895118,19.307487,210.04,100,90,100,100,7.57,0,79,403.79222
52.448016,30.355612,750.27,0,24,0,0,18.03,0,0,2574.2649
43.174443,54.019785,525.99,24,23,0,24,28.66,0,0,1267.4817
88.49046,83.533017,0,0,88,0,0,9.62,0,0,367.93167
63.308716,20.137818,387.15,0,47,0,0,13.31,0,0,2450.7043
54.318703,66.587906,705.77,0,17,0,0,32.01,0,0,539.59694
75.849553,69.740515,20.47,22,42,0,22,14.79,0,0,1249.3095
66.667711,50.959657,416.52,82,45,0,82,18.26,0,0,155.44647
49.923405,9.680444,604.31,0,36,0,0,15.76,0,0,2830.3296
25.062603,26.987063,819.69,0,33,0,0,25.67,0,0,2558.405
93.143341,116.53974,0,0,96,0,0,11.26,0,0,7.4708333
46.94207,45.868763,501.96,0,34,0,0,26.17,0,0,2166.9175
54.301146,43.918275,421.86,0,58,0,0,15.27,0,0,2405.682
63.735465,44.658391,534,100,58,0,100,13.37,0,100,1623.7999
42.647637,10.716479,668.39,10,16,0,10,23.76,0,32,2241.6854
82.939972,59.64523,0,0,93,0,0,-0.13,0,0,503.15395
28.065944,26.801945,895.34,0,7,0,0,33.25,0,0,1827.2729
80.048656,88.942324,8.9,9,88,9,0,14.43,0,0,435.51139
75.546076,92.257138,385.37,0,22,0,0,30.35,0,0,1.3292517
39.717908,37.961927,851.73,4,57,4,0,12.2,0,0,1817.055
72.98085,89.221107,89.89,0,85,0,0,9.67,0,0,506.08222
47.482296,44.385268,492.17,10,50,10,0,11.97,0,0,2026.7763
42.72779,35.371488,784.09,6.3,21,0,0,31.87,0,21,1721.6919
85.466643,103.99533,0,0,71,0,0,17.16,0,0,88.220089
21.365259,24.391601,884.66,0,40,0,0,25.19,0,0,2502.17
75.63732,92.469526,385.37,0,19,0,0,31.72,0,0,3.7543333
43.461099,52.422894,830.37,0,9,0,0,34.76,0,0,1239.4458
71.369922,37.712804,356.89,100,30,0,100,14.81,0,0,589.28111
54.139075,23.740078,477.04,36,34,0,36,15.73,0,0,1817.3467
71.225408,53.034598,131.72,0,56,0,0,6,0,0,1808.038
42.99953,35.370963,820.58,0,33,0,0,18.34,0,0,2560.4028
67.327934,64.301783,533.11,2.7,21,0,0,26.42,0,9,442.39097
65.801269,80.363315,560.7,0,18,0,0,27.79,0,0,27.011507
44.171245,29.404832,606.98,0,53,0,0,10.76,0,0,2860.7291
27.091425,30.082388,933.61,0,35,0,0,18.94,0,0,2411.9836
17.892309,28.090586,354.22,100,74,100,38,11.75,0,9,1601.0428
118.11981,107.77202,304.38,0,69,0,0,6.98,0,0,29.081699
55.681861,49.462777,686.19,0,22,0,0,24.12,0,0,1250.5091
57.810132,14.940815,481.49,0,50,0,0,15.84,0,0,2720.5597
79.322816,87.619049,16.02,51,94,0,51,4.6,0,63,573.94442
50.730307,49.599636,732.47,0,30,0,0,22.49,0,0,1479.1111
74.441859,77.009875,204.7,100,30,100,56,25.03,0,0,32.082246
82.312955,60.213583,0,100,91,100,0,-1.95,0,0,480.20512
67.547421,78.52512,522.43,0,23,0,0,31.17,0,0,30.959138
63.464589,20.304585,389.82,0,41,0,0,13.87,0,0,2456.7128
58.716822,14.216229,358.67,91,47,91,0,8.39,0,8,612.54616
34.520134,38.721452,869.53,0,23,0,0,31.62,0,0,1814.4581
32.652097,40.521166,894.45,0,15,0,0,34.42,0,0,1784.9208
24.018065,21.773588,885.55,0,15,0,0,30.47,0,0,2516.371
64.038767,19.686734,433.43,0,50,0,0,10.83,0,0,2236.4897
94.890337,116.76595,0,100,56,0,100,19.31,0,42,0.24319728
65.527545,62.773857,489.5,71,23,0,71,19.96,0,15,97.36077
73.705393,52.257428,148.63,35,60,35,0,13.65,0.2,0,66.413333
23.75177,22.034048,875.76,0,29,0,0,28.74,0,0,2426.4308
73.825665,65.229758,436.1,0,28,0,0,20.29,0,0,12.779226
44.713664,54.293693,752.05,10,29,10,10,25.03,0,0,1030.5392
55.438275,39.98104,407.62,52,22,0,52,21.57,0,34,2167.074
26.393978,25.67341,801,0,36,0,0,27.5,0,0,2514.0139
61.881798,75.573145,263.44,0,79,0,0,11.67,0,0,1239.2325
49.306267,7.9018754,668.39,0,41,0,0,12.24,0,0,2715.8421
33.744161,39.345881,879.32,0,17,0,0,31.94,0,0,1418.6069
25.04678,29.410943,906.91,0,18,0,0,31.58,0,0,1153.2661
47.775915,44.331419,485.05,10,70,10,0,12.07,0,0,2034.7373
60.927424,38.445237,320.4,100,36,0,100,13.54,0,91,1855.3769
30.837578,35.202306,726.24,1.2,31,0,0,24.02,0,4,2370.7738
96.292532,81.88388,0,8.7,71,0,0,6.76,0,29,131.93644
59.430925,49.769904,639.02,0,28,0,0,22.9,0,0,914.83232
31.753694,25.779749,302.6,63,67,63,63,10.53,0,0,566.89694
74.804956,87.73594,60.52,0,87,0,0,3.96,0,0,568.82833
46.884618,4.2621629,619.44,0.3,38,0,0,6.1,0,1,3049.4668
81.159916,75.283394,504.63,0,34,0,0,17.09,0,0,170.47789
76.669341,48.566224,431.65,0,42,0,0,13.36,0,0,1079.7043
58.953026,36.309264,233.18,100,69,100,0,12.6,0,0,1510.3475
52.397473,35.131297,683.52,41,15,0,41,25.31,0,100,1588.5048
65.110045,76.202439,161.98,100,78,100,0,12.48,0,0,1131.3669
43.117049,20.349154,774.3,0,35,0,0,21.81,0,0,2386.6203
60.529128,20.185275,515.31,0,64,0,0,6.46,0,0,2768.1883
35.744468,29.423067,652.37,10,48,10,0,13.69,0,0,2581.0272
64.829533,73.39985,210.93,11,77,11,0,10.38,0,0,766.3968
43.329893,52.593454,818.8,0,18,0,0,32.67,0,0,1268.5461
85.237826,103.94593,0,0,49,0,0,16.62,0,0,79.480278
63.482339,26.034492,491.28,5.4,44,0,0,18.74,0,18,2003.9314
31.349667,34.748385,736.92,6.3,48,0,0,11.27,0,21,2752.6902
60.165007,20.285948,251.87,100,77,100,0,8.06,0,14,1170.5806
32.707941,42.410292,369.35,72,52,72,62,14.66,0,0,667.76662
45.867576,20.309998,292.81,100,19,100,100,23.49,0.2,0,1019.0242
72.428059,52.058965,350.66,100,57,100,0,17.66,0,29,100.02687
73.229688,88.345582,82.77,0,74,0,0,12.77,0,0,526.28806
49.181331,44.019843,421.86,73,64,0,73,22.98,0,100,704.55639
18.931826,27.17495,854.4,10,22,10,10,28,0,0,1765.5976
39.384742,30.766072,631.9,0,32,0,0,26.19,0,0,2491.9956
75.072788,72.47701,185.12,100,82,100,0,10.59,0,7,5.9262821
45.936395,9.2277858,432.54,100,53,0,100,19.49,0,96,151.70167
54.582139,66.996787,709.33,0,28,0,0,26.51,0,0,530.42806
65.471595,54.690434,213.6,10,58,10,10,14.07,0,0,2006.4703
39.633364,36.166297,825.03,0,23,0,0,29.18,0,0,1882.3234
62.044221,30.850943,585.62,0,58,0,0,3.28,0,0,408.28072
61.458021,30.651784,596.3,2,65,2,0,5.04,0,0,2514.8261
73.663829,88.079306,76.54,86,86,86,0,4.97,0,0,555.42501
43.851973,16.445671,317.73,100,59,100,100,9.15,0,0,245.80199
62.079493,17.466135,381.81,47,69,47,0,7.28,0,0,2689.5167
61.181292,18.000231,402.28,10,59,10,0,6.75,0,0,1359.2706
65.396909,44.542764,614.99,0,57,0,0,8.77,0,0,424.62465
83.841149,103.32775,0,0,40,0,0,15.84,0,0,86.066977
17.950929,27.892112,912.25,0,17,0,0,31.7,0,0,2411.923
67.426527,30.28331,269.67,100,79,98,100,6.81,0,100,296.76639
75.989082,90.203643,43.61,0,69,0,0,18.03,0,0,405.03234
41.147546,7.2536429,725.35,5.4,39,0,0,19.46,0,18,2238.1796
68.892518,32.445944,231.4,100,67,0,100,7.92,0,100,2277.7294
59.983773,16.873354,454.79,0,51,0,0,13.75,0,0,2645.8714
42.793771,16.993046,194.91,100,67,100,10,8.24,0,0,302.61083
76.06705,53.474733,66.75,0,27,0,0,8.82,0,0,1944.2381
32.969454,36.582104,709.33,0,38,0,0,23.65,0,0,2453.6475
31.786307,20.227662,650.59,16,48,16,0,15.84,0,0,2453.9663
28.891387,37.646973,744.93,10,24,10,10,25.74,0,0,2464.5279
90.920166,82.5305,0,100,95,5,100,10.96,0,1,15.254727
82.674401,67.50959,0.89,100,89,100,60,8.46,0,10,252.42222
63.754188,27.260697,342.65,23,33,0,23,12.13,0,0,2503.6856
37.73802,21.479058,716.45,100,29,100,0,22.39,0,12,1476.3919
41.198234,11.708596,690.64,0,24,0,0,23.57,0,0,2661.7455
33.798639,23.149818,849.06,0,24,0,0,25.59,0,0,2375.3303
53.523173,62.565885,385.37,0,55,0,0,24.21,0,0,1677.8983
75.840359,76.001706,369.35,0,29,0,0,23.11,0,0,0.64190476
57.914131,64.19963,566.93,100,18,0,100,31.23,0,57,654.33422
54.48024,59.158097,169.1,100,47,3,100,17.5,0,51,582.30111
52.03455,10.707003,566.04,0,58,0,0,10.52,0,0,803.38583
21.278433,30.266073,825.03,0,24,0,0,30.9,0,0,1573.7583
32.8512,24.762787,194.91,100,58,100,10,13.83,0,0,1800.1336
45.725039,3.8204094,621.22,2.4,33,0,0,15.41,0,8,2923.0258
57.329988,18.670376,351.55,28,73,28,0,0.85,0,0,2848.8113
29.480263,27.905797,728.91,10,41,10,0,14.91,0,0,1259.8394
39.346879,36.263273,831.26,0,27,0,0,27.04,0,0,1827.1442
45.794411,53.959032,680.85,10,36,10,10,18.58,0,0,1316.5153
66.818935,38.308778,492.17,0,43,0,0,18.68,0,0,595.615
74.954515,44.560249,106.8,100,72,0,100,5.54,0,100,1087.6253
37.386449,20.786043,857.07,0,35,0,0,14.6,0,0,2717.1814
61.173989,50.000692,604.31,43,21,0,43,24.39,0,0,462.87583
75.095935,87.686365,60.52,49,42,0,49,14.87,0,0,664.31
67.746058,38.514279,479.71,0,26,0,0,19.17,0,0,575.61333
84.263771,103.59585,0,3,84,0,0,15.58,0,10,82.0175
43.803003,29.452322,615.88,3.9,23,0,0,15.49,0,13,2776.8061
59.407813,63.996348,623.89,77,27,0,77,21.68,0,100,539.13643
89.514217,85.185592,329.3,0,30,0,0,15.18,0,0,0.996
59.939531,44.401257,161.09,15.3,47,0,0,8.26,0,51,1684.25
54.030502,16.953118,393.38,0,63,0,0,5.24,0,0,2804.8013
53.699719,30.078623,727.13,0,24,0,0,18.15,0,0,2545.2561
40.920647,50.060067,590.96,0,36,0,0,24.59,0,0,2152.7871
66.923149,75.505082,186.9,18,63,0,18,18.54,0,0,1103.9186
52.682816,62.833627,398.72,0,30,0,0,29.39,0,0,899.89639
53.695943,59.381072,408.51,0,29,0,0,16.1,0,0,2005.7647
79.726485,59.479207,223.39,41,58,41,0,2.82,0,0,325.89532
64.795107,55.03664,242.08,18,34,0,18,17.4,0,13,1863.9196
39.764428,12.815612,695.09,31,50,31,0,13.75,0,0,1077.9411
60.866833,25.563816,372.91,0,65,0,0,16.84,0,0,2561.1805
47.135573,45.706339,497.51,0,26,0,0,28.06,0,0,1898.3633
85.357484,101.77193,0,100,95,100,0,5.95,0,13,95.905438
92.447357,71.987304,0,9,95,0,0,-0.63,0,30,303.33361
20.392033,30.541179,865.08,0,24,0,0,25.41,0,0,2543.7755
94.85266,117.65179,0,0,59,0,0,15.53,0,0,0.30310734
68.278362,34.314784,412.07,29,62,29,0,10.17,0,0,2268.1099
71.884433,51.964649,339.98,34,46,34,10,12.43,0,0,54.450796
93.866278,113.97696,0,15,79,0,15,4.1,0,0,5.555303
86.629549,71.941767,371.13,0,61,0,0,4.86,0,0,32.106884
61.936976,75.680541,264.33,0,71,0,0,15.29,0,0,1190.4209
34.717014,32.452319,682.63,39,48,39,0,17.28,0,0,2469.2536
53.571277,29.681165,317.73,0,34,0,0,9.87,0,0,2405.8256
44.066192,35.154142,620.33,100,26,0,100,26.09,0,100,1409.7319
79.238305,89.325256,16.91,2.7,91,0,0,9.42,0,9,460.01333
43.80949,48.412629,544.68,0,57,0,0,22.55,0,0,2179.8189
64.563108,21.570907,339.09,100,67,0,100,9.27,0,31,2294.7114
93.110056,116.2736,0,100,81,0,100,8.94,0,100,9.8437382
76.882267,51.947328,230.51,78,47,78,0,6.59,0,0,22.234524
64.925712,22.0781,264.33,100,30,0,100,15.62,0,20,986.72167
64.941199,24.210671,449.45,0,45,0,0,8.03,0,0,2567.6217
23.047735,31.799314,906.02,3.6,17,0,0,33.45,0,12,2122.1255
50.489947,61.924196,336.42,0,57,0,0,17.79,1.3,0,291.2175
64.009273,76.385278,224.28,0,44,0,0,25.07,0,0,964.85891
96.499211,99.800474,0,0,52,0,0,10.74,0,0,8.985357
64.181334,19.635491,422.75,100,58,0,100,10.37,0,100,1291.6219
61.955841,74.801611,161.09,10,39,10,10,17.6,0,0,1205.1518
71.645348,80.217711,315.95,100,65,100,0,17.64,0,51,66.485683
72.953443,52.145141,276.79,100,66,0,100,14.99,0,100,56.735052
38.111788,21.35657,768.07,0,30,0,0,22.99,0,0,385.07562
25.710462,26.352139,768.07,10,41,10,0,24.91,0,0,2592.0194
53.13156,41.219126,435.21,0,58,0,0,11.09,0,0,750.27137
39.055097,13.399654,555.36,100,34,19,100,18.12,0,100,376.29806
55.351194,49.450253,307.94,10,26,10,10,22.71,0,0,1108.2341
21.6028,30.042801,798.33,5.4,38,0,0,26.45,0,18,2482.1762
19.480709,26.662343,866.86,10,34,10,10,22.49,0,0,2563.87
70.965656,72.970613,120.15,4.2,80,0,0,14.59,0,14,891.69046
50.003562,15.316654,441.44,10,45,0,10,14.83,0,0,2678.9464
41.758682,35.57378,795.66,30,22,0,0,28.69,0,100,1749.2973
69.678393,60.61562,511.75,58,44,10,58,6.36,0,0,100.45392
37.655085,14.609659,702.21,5.4,28,0,0,23.56,0,18,2680.6229
59.868154,31.175681,147.74,100,88,100,0,-0.05,0,0,747.95484
30.553182,15.684947,563.37,100,52,100,13,14.86,0,68,498.52909
36.968693,32.940592,631.01,10,42,10,0,22.91,0,0,2496.2165
58.898,66.674197,657.71,11.7,23,0,0,26.67,0,39,499.41111
52.47259,29.549884,336.42,0,40,0,0,11.7,0,0,2429.165
84.485894,61.594298,367.57,0,52,0,0,11.88,0,0,115.48638
72.957826,89.168929,85.44,100,91,100,0,9.44,0,0,505.58528
44.721176,51.379693,800.11,0,15,0,0,32.38,0,0,1350.1942
63.268931,76.365491,238.52,0,51,0,0,21.96,0,0,1091.7567
50.558592,61.574437,439.66,0,33,0,0,21.77,0,0,1783.2594
67.468502,59.046792,11.57,100,84,100,6,4.32,0,0,200.51778
86.962793,84.403164,0,0,86,0,0,9.37,0,0,498.409
44.026793,34.616752,504.63,100,74,2,100,7.57,0.2,100,351.27395
82.201162,74.809119,486.83,0,23,0,0,18.72,0,0,140.21872
32.395169,42.32792,900.68,0,31,0,0,24.39,0,0,1901.3432
